account_id,observation_date,is_churn,like_per_month,newfriend_per_month,post_per_month,adview_per_month,dislike_per_month,unfriend_per_month,message_per_month,reply_per_month,adview_per_post,reply_per_message,like_per_post,post_per_message,unfriend_per_newfriend,dislike_pcnt,newfriend_pcnt_chng,days_since_newfriend
11977,2020-04-30,False,25.0,8.0,15.0,34.0,2.0,0.0,21.0,7.0,2.2666667,0.33333334,0.0,0.71428573,0.0,1.0,-0.111111104,2.0
11990,2020-04-30,False,8.0,0.0,1.0,13.0,1.0,0.53846157,45.0,8.0,13.0,0.17777778,0.0,0.022222223,0.0,1.0,-1.0,44.0
12029,2020-04-30,False,768.0,56.0,65.0,462.0,266.0,0.0,129.0,56.0,7.1076922,0.43410853,0.0,0.503876,0.0,1.0,0.27272725,0.0
12059,2020-04-30,False,56.0,12.0,65.0,116.0,11.0,0.0,7.0,7.0,1.7846154,1.0,0.0,9.285714,0.0,1.0,0.33333337,2.0
12076,2020-04-30,False,153.0,12.0,14.0,41.0,38.0,0.53846157,200.0,25.0,2.9285715,0.125,0.0,0.07,0.044871796,1.0,-0.3333333,2.0
12090,2020-04-30,False,17.0,1.0,23.0,16.0,1.0,0.0,31.0,22.0,0.6956522,0.7096774,0.0,0.7419355,0.0,1.0,0.0,17.0
12120,2020-04-30,False,19.0,4.0,10.0,15.0,7.0,0.0,184.0,67.0,1.5,0.36413044,0.0,0.054347824,0.0,1.0,0.0,2.0
12130,2020-04-30,False,103.0,3.0,33.0,24.0,13.0,1.3333334,6.0,0.0,0.72727275,0.0,0.0,5.5,0.44444445,1.0,0.0,7.0
12137,2020-04-30,False,75.0,12.0,40.0,75.0,1.0,0.0,28.0,6.0,1.875,0.21428572,0.0,1.4285715,0.0,1.0,0.0,4.0
12157,2020-04-30,False,2.0,3.0,7.0,0.0,3.0,0.0,8.0,2.0,0.0,0.25,0.0,0.875,0.0,1.0,0.0,16.0
12239,2020-04-30,False,37.0,1.0,7.0,20.0,70.0,0.0,1471.0,474.0,2.857143,0.32222977,0.0,0.0047586677,0.0,1.0,0.0,20.0
12269,2020-04-30,False,26.0,7.0,59.0,28.0,18.0,0.0,4.0,0.0,0.47457626,0.0,0.0,14.75,0.0,1.0,0.0,3.0
12276,2020-04-30,False,81.0,1.0,30.0,134.0,23.0,0.0,49.0,19.0,4.4666667,0.3877551,0.0,0.6122449,0.0,1.0,0.0,2.0
12290,2020-04-30,False,90.0,5.0,33.0,21.0,1.0,0.0,1.0,0.0,0.6363636,0.0,0.0,33.0,0.0,1.0,0.0,10.0
12295,2020-04-30,False,7.0,3.0,9.0,19.0,5.0,1.3333334,13.0,5.0,2.1111112,0.3846154,0.0,0.6923077,0.44444445,1.0,0.0,2.0
12339,2020-04-30,False,59.0,9.0,11.0,35.0,6.0,0.0,54.0,25.0,3.1818182,0.46296296,0.0,0.2037037,0.0,1.0,0.0,4.0
12349,2020-04-30,False,62.0,6.0,8.0,18.0,16.0,0.0,14.0,1.0,2.25,0.071428575,0.0,0.5714286,0.0,1.0,0.0,2.0
12350,2020-04-30,False,146.0,6.0,14.0,61.0,21.0,0.0,45.0,8.0,4.357143,0.17777778,0.0,0.31111112,0.0,1.0,0.0,3.0
12375,2020-04-30,False,30.0,1.0,2.0,8.0,4.0,0.0,22.0,8.0,4.0,0.36363637,0.0,0.09090909,0.0,1.0,0.0,20.0
12439,2020-04-30,False,23.0,1.0,16.0,12.0,2.0,0.0,6.0,1.0,0.75,0.16666667,0.0,2.6666667,0.0,1.0,0.0,9.0
12498,2020-04-30,False,6.0,0.0,3.0,2.0,3.0,0.0,345.0,80.0,0.6666667,0.23188406,0.0,0.008695652,0.0,1.0,0.0,0.0
12526,2020-04-30,False,12.0,2.0,5.0,9.0,3.0,0.0,300.0,136.0,1.8,0.45333335,0.0,0.016666668,0.0,1.0,0.0,11.0
12534,2020-04-30,False,28.0,5.0,8.0,9.0,17.0,0.0,22.0,2.0,1.125,0.09090909,0.0,0.36363637,0.0,1.0,0.0,1.0
12557,2020-04-30,False,21.0,2.0,6.0,7.0,5.0,0.0,26.0,23.0,1.1666666,0.88461536,0.0,0.23076923,0.0,1.0,0.0,5.0
12558,2020-04-30,False,2.0,2.0,3.0,1.0,0.0,0.0,48.0,13.0,0.33333334,0.27083334,0.0,0.0625,0.0,0.0,0.0,8.0
12582,2020-04-30,False,10.0,1.0,3.0,1.0,3.0,0.0,6.0,0.0,0.33333334,0.0,0.0,0.5,0.0,1.0,0.0,16.0
12595,2020-04-30,False,56.0,3.0,67.0,20.0,25.0,0.0,239.0,31.0,0.29850745,0.12970711,0.0,0.28033474,0.0,1.0,0.0,0.0
12614,2020-04-30,False,34.0,3.0,2.0,6.0,9.0,1.3333334,0.0,0.0,3.0,0.0,0.0,0.0,0.44444445,1.0,0.0,9.0
12692,2020-04-30,False,365.0,9.0,118.0,52.0,7.0,0.0,31.0,18.0,0.44067797,0.58064514,0.0,3.8064516,0.0,1.0,0.0,4.0
12740,2020-04-30,False,1.0,0.0,5.0,14.0,7.0,0.0,5.0,4.0,2.8,0.8,0.0,1.0,0.0,1.0,0.0,0.0
12758,2020-04-30,False,19.0,1.0,5.0,6.0,10.0,1.3333334,6.0,2.0,1.2,0.33333334,0.0,0.8333333,1.3333334,1.0,0.0,4.0
12840,2020-04-30,False,13.0,3.0,89.0,29.0,4.0,0.0,4.0,0.0,0.3258427,0.0,0.0,22.25,0.0,1.0,0.0,0.0
12912,2020-04-30,False,34.0,0.0,13.0,7.0,21.0,0.0,308.0,97.0,0.53846157,0.31493506,0.0,0.042207792,0.0,1.0,0.0,0.0
12913,2020-04-30,False,45.0,9.0,13.0,22.0,13.0,0.0,278.0,129.0,1.6923077,0.46402878,0.0,0.04676259,0.0,1.0,0.0,0.0
12947,2020-04-30,True,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12956,2020-04-30,False,1.0,2.0,7.0,5.0,3.0,0.0,8.0,6.0,0.71428573,0.75,0.0,0.875,0.0,1.0,0.0,1.0
12991,2020-04-30,False,6.0,0.0,1.0,0.0,2.0,0.0,7.0,1.0,0.0,0.14285715,0.0,0.14285715,0.0,1.0,0.0,0.0
13051,2020-04-30,False,49.0,5.0,23.0,28.0,1.0,0.0,2.0,0.0,1.2173913,0.0,0.0,11.5,0.0,1.0,0.0,1.0
13052,2020-04-30,False,22.0,6.0,11.0,7.0,5.0,0.0,2.0,1.0,0.6363636,0.5,0.0,5.5,0.0,1.0,0.0,2.0
13069,2020-04-30,False,51.0,2.0,17.0,49.0,9.0,0.0,74.0,25.0,2.8823528,0.33783785,0.0,0.22972973,0.0,1.0,0.0,7.0
13075,2020-04-30,False,20.0,2.0,12.0,2.0,5.0,0.0,0.0,0.0,0.16666667,0.0,0.0,0.0,0.0,1.0,0.0,7.0
13077,2020-04-30,False,3.0,1.0,11.0,5.0,0.0,0.0,33.0,19.0,0.45454547,0.57575756,0.0,0.33333334,0.0,0.0,0.0,3.0
13105,2020-04-30,False,26.0,1.0,2.0,2.0,6.0,0.0,81.0,6.0,1.0,0.074074075,0.0,0.024691358,0.0,1.0,0.0,4.0
13122,2020-04-30,False,113.0,7.0,97.0,28.0,103.0,0.0,78.0,38.0,0.28865978,0.4871795,0.0,1.2435898,0.0,1.0,0.0,2.0
13165,2020-04-30,False,514.0,10.0,31.0,66.0,9.0,1.3333334,73.0,36.0,2.1290324,0.49315068,0.0,0.42465752,0.13333334,1.0,0.0,0.0
13209,2020-04-30,False,6.0,0.0,2.0,0.0,3.0,2.6666667,29.0,2.0,0.0,0.06896552,0.0,0.06896552,0.0,1.0,0.0,0.0
13272,2020-04-30,False,112.0,19.0,61.0,164.0,27.0,0.0,8.0,1.0,2.6885245,0.125,0.0,7.625,0.0,1.0,0.0,0.0
13303,2020-04-30,False,149.0,5.0,49.0,41.0,11.0,0.0,0.0,1.0,0.8367347,0.0,0.0,0.0,0.0,1.0,0.0,2.0
27,2020-05-01,False,53.0,0.0,40.0,7.0,18.0,1.0,7.0,1.0,0.175,0.14285715,0.0,5.714286,0.0,1.0,-1.0,40.0
36,2020-05-01,False,214.0,3.0,55.0,51.0,20.0,0.0,40.0,9.0,0.92727274,0.225,0.0,1.375,0.0,1.0,0.5,0.0
91,2020-05-01,False,17.0,4.0,5.0,8.0,2.0,0.33333334,7.0,3.0,1.6,0.42857143,0.0,0.71428573,0.083333336,1.0,1.0,4.0
112,2020-05-01,False,37.0,2.0,5.0,13.0,4.0,1.3333334,2.0,0.0,2.6,0.0,0.0,2.5,0.6666667,1.0,1.0,4.0
218,2020-05-01,False,6.0,11.0,17.0,15.0,12.0,0.33333334,9.0,9.0,0.88235295,1.0,0.0,1.8888888,0.030303031,1.0,1.2,2.0
232,2020-05-01,False,63.0,6.0,6.0,4.0,0.0,0.0,4.0,0.0,0.6666667,0.0,0.0,1.5,0.0,0.0,0.0,2.0
258,2020-05-01,False,5.0,2.0,22.0,14.0,14.0,0.33333334,149.0,65.0,0.6363636,0.4362416,0.0,0.147651,0.16666667,1.0,-0.3333333,10.0
279,2020-05-01,True,10.0,0.0,11.0,14.0,12.0,0.6666667,48.0,16.0,1.2727273,0.33333334,0.0,0.22916667,0.0,1.0,-1.0,32.0
284,2020-05-01,False,71.0,2.0,11.0,24.0,8.0,0.33333334,18.0,12.0,2.1818182,0.6666667,0.0,0.6111111,0.16666667,1.0,-0.7777778,8.0
321,2020-05-01,False,83.0,14.0,14.0,77.0,34.0,0.0,6.0,0.0,5.5,0.0,0.0,2.3333333,0.0,1.0,0.07692313,6.0
354,2020-05-01,False,90.0,11.0,20.0,51.0,15.0,0.6666667,27.0,22.0,2.55,0.8148148,0.0,0.7407407,0.060606062,1.0,-0.08333331,0.0
356,2020-05-01,False,1.0,1.0,0.0,1.0,5.0,0.6666667,5.0,2.0,0.0,0.4,0.0,0.0,0.6666667,1.0,0.0,18.0
386,2020-05-01,False,755.0,17.0,13.0,26.0,13.0,0.33333334,68.0,41.0,2.0,0.60294116,0.0,0.19117647,0.019607844,1.0,0.13333333,0.0
442,2020-05-01,False,480.0,30.0,30.0,119.0,83.0,0.6666667,15.0,4.0,3.9666667,0.26666668,0.0,2.0,0.022222223,1.0,0.20000005,1.0
565,2020-05-01,True,8.0,0.0,8.0,0.0,3.0,0.33333334,254.0,58.0,0.0,0.22834645,0.0,0.031496063,0.0,1.0,0.0,0.0
577,2020-05-01,False,15.0,0.0,9.0,6.0,5.0,0.33333334,18.0,10.0,0.6666667,0.5555556,0.0,0.5,0.0,1.0,-1.0,33.0
587,2020-05-01,False,58.0,10.0,43.0,59.0,11.0,0.0,19.0,4.0,1.3720931,0.21052632,0.0,2.2631578,0.0,1.0,-0.16666669,1.0
692,2020-05-01,False,80.0,2.0,42.0,81.0,7.0,0.0,98.0,31.0,1.9285715,0.31632653,0.0,0.42857143,0.0,1.0,-0.6,14.0
737,2020-05-01,False,163.0,1.0,7.0,24.0,17.0,0.0,13.0,2.0,3.4285715,0.15384616,0.0,0.53846157,0.0,1.0,0.0,25.0
769,2020-05-01,False,63.0,3.0,29.0,32.0,55.0,0.0,11.0,2.0,1.1034483,0.18181819,0.0,2.6363637,0.0,1.0,2.0,0.0
778,2020-05-01,False,16.0,4.0,5.0,14.0,2.0,0.33333334,53.0,21.0,2.8,0.3962264,0.0,0.094339624,0.083333336,1.0,3.0,4.0
791,2020-05-01,False,21.0,2.0,86.0,8.0,6.0,0.6666667,4.0,7.0,0.093023255,1.75,0.0,21.5,0.33333334,1.0,-0.3333333,9.0
798,2020-05-01,False,342.0,11.0,74.0,71.0,12.0,0.6666667,15.0,2.0,0.9594595,0.13333334,0.0,4.9333334,0.060606062,1.0,0.57142854,1.0
856,2020-05-01,False,48.0,10.0,54.0,61.0,8.0,0.33333334,12.0,8.0,1.1296296,0.6666667,0.0,4.5,0.033333335,1.0,0.111111164,2.0
878,2020-05-01,False,49.0,6.0,40.0,7.0,3.0,0.6666667,288.0,135.0,0.175,0.46875,0.0,0.1388889,0.11111111,1.0,0.20000005,4.0
908,2020-05-01,False,322.0,27.0,242.0,201.0,42.0,0.0,4.0,5.0,0.8305785,1.25,0.0,60.5,0.0,1.0,-0.03571427,0.0
909,2020-05-01,False,9.0,0.0,4.0,8.0,5.0,1.0,93.0,16.0,2.0,0.17204301,0.0,0.043010753,0.0,1.0,0.0,67.0
1007,2020-05-01,False,14.0,8.0,4.0,2.0,3.0,0.6666667,0.0,0.0,0.5,0.0,0.0,0.0,0.083333336,1.0,0.0,3.0
1023,2020-05-01,False,81.0,19.0,52.0,52.0,12.0,1.0,420.0,171.0,1.0,0.40714285,0.0,0.123809524,0.05263158,1.0,-0.2962963,0.0
1027,2020-05-01,False,139.0,3.0,5.0,26.0,7.0,0.0,4.0,0.0,5.2,0.0,0.0,1.25,0.0,1.0,0.0,6.0
1041,2020-05-01,False,11.0,0.0,3.0,1.0,6.0,0.0,0.0,2.0,0.33333334,0.0,0.0,0.0,0.0,1.0,-1.0,51.0
1146,2020-05-01,False,441.0,18.0,45.0,44.0,33.0,0.0,15.0,3.0,0.9777778,0.2,0.0,3.0,0.0,1.0,-0.100000024,1.0
1149,2020-05-01,False,21.0,2.0,11.0,8.0,2.0,0.0,34.0,14.0,0.72727275,0.4117647,0.0,0.32352942,0.0,1.0,-0.6666666,9.0
1157,2020-05-01,False,322.0,4.0,38.0,47.0,19.0,0.33333334,35.0,3.0,1.2368422,0.08571429,0.0,1.0857143,0.083333336,1.0,1.0,9.0
1281,2020-05-01,False,924.0,15.0,230.0,154.0,39.0,0.33333334,105.0,44.0,0.6695652,0.41904762,0.0,2.1904762,0.022222223,1.0,-0.0625,3.0
1315,2020-05-01,False,192.0,7.0,73.0,89.0,3.0,0.0,256.0,81.0,1.2191781,0.31640625,0.0,0.28515625,0.0,1.0,0.16666663,6.0
1318,2020-05-01,False,3.0,7.0,21.0,18.0,9.0,0.33333334,37.0,17.0,0.85714287,0.45945945,0.0,0.5675676,0.04761905,1.0,0.75,10.0
1350,2020-05-01,False,24.0,5.0,3.0,23.0,5.0,0.33333334,10.0,0.0,7.6666665,0.0,0.0,0.3,0.06666667,1.0,-0.28571427,11.0
1378,2020-05-01,False,572.0,44.0,402.0,1231.0,33.0,0.0,25.0,27.0,3.062189,1.08,0.0,16.08,0.0,1.0,-0.06382978,1.0
1416,2020-05-01,False,56.0,8.0,27.0,27.0,42.0,0.6666667,4.0,1.0,1.0,0.25,0.0,6.75,0.083333336,1.0,0.0,8.0
1564,2020-05-01,False,64.0,26.0,28.0,82.0,4.0,0.33333334,70.0,36.0,2.9285715,0.51428574,0.0,0.4,0.012820513,1.0,0.625,0.0
1663,2020-05-01,False,59.0,3.0,43.0,25.0,25.0,0.0,62.0,34.0,0.5813953,0.5483871,0.0,0.6935484,0.0,1.0,0.5,5.0
1678,2020-05-01,False,107.0,7.0,20.0,59.0,31.0,0.6666667,113.0,48.0,2.95,0.42477876,0.0,0.17699115,0.0952381,1.0,0.39999998,2.0
1691,2020-05-01,False,108.0,0.0,59.0,46.0,48.0,0.0,68.0,30.0,0.779661,0.44117647,0.0,0.86764705,0.0,1.0,-1.0,42.0
1704,2020-05-01,False,26.0,4.0,11.0,9.0,2.0,0.0,409.0,193.0,0.8181818,0.47188264,0.0,0.026894866,0.0,1.0,-0.3333333,0.0
1748,2020-05-01,False,35.0,14.0,14.0,20.0,44.0,0.0,10.0,4.0,1.4285715,0.4,0.0,1.4,0.0,1.0,0.27272725,2.0
1796,2020-05-01,False,78.0,3.0,20.0,21.0,25.0,0.33333334,70.0,41.0,1.05,0.5857143,0.0,0.2857143,0.11111111,1.0,0.5,13.0
1800,2020-05-01,False,86.0,6.0,78.0,7.0,6.0,0.33333334,2.0,0.0,0.08974359,0.0,0.0,39.0,0.055555556,1.0,-0.14285713,3.0
1832,2020-05-01,False,12.0,2.0,13.0,20.0,14.0,0.0,10.0,7.0,1.5384616,0.7,0.0,1.3,0.0,1.0,1.0,7.0
1837,2020-05-01,False,55.0,2.0,22.0,81.0,3.0,1.0,65.0,13.0,3.6818182,0.2,0.0,0.33846155,0.5,1.0,-0.5,9.0
1846,2020-05-01,False,77.0,6.0,86.0,82.0,21.0,0.6666667,0.0,0.0,0.95348835,0.0,0.0,0.0,0.11111111,1.0,-0.14285713,3.0
1859,2020-05-01,False,17.0,3.0,25.0,10.0,20.0,0.6666667,32.0,15.0,0.4,0.46875,0.0,0.78125,0.22222222,1.0,0.5,10.0
1884,2020-05-01,False,57.0,6.0,19.0,45.0,8.0,0.0,5.0,4.0,2.368421,0.8,0.0,3.8,0.0,1.0,0.5,2.0
1984,2020-05-01,False,238.0,27.0,70.0,20.0,12.0,0.33333334,73.0,47.0,0.2857143,0.6438356,0.0,0.9589041,0.012345679,1.0,0.0,0.0
1989,2020-05-01,False,58.0,3.0,16.0,7.0,0.0,0.33333334,1.0,0.0,0.4375,0.0,0.0,16.0,0.11111111,0.0,-0.72727275,0.0
2006,2020-05-01,False,378.0,32.0,85.0,69.0,24.0,0.33333334,6.0,0.0,0.8117647,0.0,0.0,14.166667,0.010416667,1.0,0.33333337,0.0
2035,2020-05-01,False,21.0,2.0,16.0,9.0,4.0,0.33333334,22.0,10.0,0.5625,0.45454547,0.0,0.72727275,0.16666667,1.0,-0.71428573,12.0
2138,2020-05-01,False,446.0,21.0,1209.0,146.0,62.0,0.33333334,42.0,30.0,0.12076096,0.71428573,0.0,28.785715,0.015873017,1.0,0.2352941,0.0
2292,2020-05-01,False,135.0,15.0,51.0,46.0,30.0,0.6666667,124.0,43.0,0.9019608,0.3467742,0.0,0.41129032,0.044444446,1.0,0.25,0.0
2317,2020-05-01,True,95.0,7.0,38.0,48.0,13.0,0.6666667,199.0,116.0,1.2631578,0.5829146,0.0,0.19095477,0.0952381,1.0,6.0,8.0
2331,2020-05-01,False,41.0,1.0,10.0,3.0,3.0,0.33333334,48.0,24.0,0.3,0.5,0.0,0.20833333,0.33333334,1.0,0.0,23.0
2346,2020-05-01,True,17.0,5.0,7.0,36.0,8.0,0.0,3.0,0.0,5.142857,0.0,0.0,2.3333333,0.0,1.0,-0.44444442,3.0
2351,2020-05-01,False,50.0,1.0,11.0,67.0,9.0,0.33333334,60.0,28.0,6.090909,0.46666667,0.0,0.18333334,0.33333334,1.0,0.0,24.0
2362,2020-05-01,False,147.0,30.0,73.0,144.0,17.0,0.6666667,34.0,16.0,1.9726027,0.47058824,0.0,2.1470587,0.022222223,1.0,-0.1891892,0.0
2394,2020-05-01,False,104.0,3.0,31.0,25.0,16.0,0.33333334,31.0,7.0,0.8064516,0.22580644,0.0,1.0,0.11111111,1.0,0.5,4.0
2411,2020-05-01,False,210.0,5.0,41.0,15.0,26.0,0.0,14.0,4.0,0.36585367,0.2857143,0.0,2.9285715,0.0,1.0,0.0,8.0
2414,2020-05-01,False,7.0,1.0,8.0,5.0,6.0,0.33333334,12.0,3.0,0.625,0.25,0.0,0.6666667,0.33333334,1.0,0.0,5.0
2434,2020-05-01,False,16.0,6.0,13.0,10.0,15.0,0.33333334,158.0,60.0,0.7692308,0.37974682,0.0,0.08227848,0.055555556,1.0,1.0,2.0
2439,2020-05-01,False,27.0,13.0,2.0,90.0,10.0,0.33333334,34.0,20.0,45.0,0.5882353,0.0,0.05882353,0.025641026,1.0,2.25,0.0
2465,2020-05-01,False,302.0,40.0,222.0,399.0,30.0,0.0,37.0,7.0,1.7972972,0.1891892,0.0,6.0,0.0,1.0,-0.14893615,0.0
2478,2020-05-01,False,19.0,1.0,9.0,13.0,5.0,0.33333334,43.0,19.0,1.4444444,0.44186047,0.0,0.20930232,0.33333334,1.0,-0.5,15.0
2486,2020-05-01,False,221.0,6.0,41.0,28.0,8.0,0.6666667,11.0,1.0,0.68292683,0.09090909,0.0,3.7272727,0.11111111,1.0,-0.57142854,9.0
2510,2020-05-01,False,2.0,1.0,19.0,7.0,0.0,0.6666667,10.0,4.0,0.36842105,0.4,0.0,1.9,0.6666667,0.0,-0.6666666,18.0
2596,2020-05-01,False,132.0,15.0,19.0,13.0,9.0,1.0,8.0,1.0,0.68421054,0.125,0.0,2.375,0.06666667,1.0,0.0,0.0
2600,2020-05-01,False,29.0,1.0,21.0,6.0,3.0,0.6666667,12.0,1.0,0.2857143,0.083333336,0.0,1.75,0.6666667,1.0,0.0,5.0
2623,2020-05-01,False,21.0,1.0,9.0,15.0,0.0,0.6666667,91.0,16.0,1.6666666,0.17582418,0.0,0.0989011,0.6666667,0.0,0.0,14.0
2634,2020-05-01,False,419.0,13.0,136.0,93.0,36.0,0.0,33.0,14.0,0.6838235,0.42424244,0.0,4.121212,0.0,1.0,0.44444442,5.0
2645,2020-05-01,False,63.0,13.0,11.0,20.0,7.0,0.0,15.0,10.0,1.8181819,0.6666667,0.0,0.73333335,0.0,1.0,1.1666667,1.0
2656,2020-05-01,False,7.0,1.0,6.0,25.0,9.0,0.6666667,67.0,27.0,4.1666665,0.40298507,0.0,0.08955224,0.6666667,1.0,-0.5,13.0
2683,2020-05-01,False,73.0,8.0,82.0,64.0,11.0,0.33333334,42.0,8.0,0.7804878,0.1904762,0.0,1.9523809,0.041666668,1.0,-0.19999999,3.0
2717,2020-05-01,False,44.0,9.0,43.0,49.0,3.0,0.33333334,3.0,0.0,1.1395348,0.0,0.0,14.333333,0.037037037,1.0,-0.39999998,0.0
2797,2020-05-01,False,23.0,2.0,12.0,13.0,5.0,0.33333334,67.0,33.0,1.0833334,0.49253732,0.0,0.17910448,0.16666667,1.0,-0.6666666,6.0
2826,2020-05-01,False,60.0,14.0,111.0,23.0,10.0,0.0,16.0,10.0,0.2072072,0.625,0.0,6.9375,0.0,1.0,0.5555556,5.0
2829,2020-05-01,False,242.0,11.0,20.0,54.0,61.0,0.0,58.0,8.0,2.7,0.13793103,0.0,0.3448276,0.0,1.0,-0.26666665,0.0
2898,2020-05-01,False,38.0,1.0,29.0,44.0,3.0,1.0,11.0,1.0,1.5172414,0.09090909,0.0,2.6363637,1.0,1.0,-0.6666666,7.0
2915,2020-05-01,False,34.0,4.0,72.0,11.0,16.0,0.0,23.0,12.0,0.15277778,0.5217391,0.0,3.1304348,0.0,1.0,0.0,5.0
3012,2020-05-01,False,66.0,8.0,61.0,2.0,6.0,0.33333334,36.0,7.0,0.032786883,0.19444445,0.0,1.6944444,0.041666668,1.0,0.1428572,0.0
3014,2020-05-01,False,4.0,2.0,0.0,12.0,38.0,0.0,14.0,2.0,0.0,0.14285715,0.0,0.0,0.0,1.0,-0.3333333,0.0
3077,2020-05-01,True,20.0,2.0,6.0,14.0,5.0,0.6666667,1.0,1.0,2.3333333,1.0,0.0,6.0,0.33333334,1.0,-0.3333333,1.0
3083,2020-05-01,False,106.0,7.0,33.0,12.0,5.0,0.0,97.0,49.0,0.36363637,0.5051546,0.0,0.34020618,0.0,1.0,-0.4166667,1.0
3158,2020-05-01,False,697.0,8.0,117.0,203.0,7.0,0.0,346.0,100.0,1.7350427,0.28901735,0.0,0.3381503,0.0,1.0,0.1428572,5.0
3232,2020-05-01,False,12.0,4.0,22.0,17.0,2.0,0.33333334,27.0,5.0,0.77272725,0.18518518,0.0,0.8148148,0.083333336,1.0,-0.19999999,4.0
3244,2020-05-01,True,10.0,4.0,39.0,22.0,22.0,0.6666667,14.0,3.0,0.5641026,0.21428572,0.0,2.7857144,0.16666667,1.0,-0.4285714,7.0
3337,2020-05-01,False,29.0,1.0,4.0,12.0,1.0,0.6666667,13.0,3.0,3.0,0.23076923,0.0,0.30769232,0.6666667,1.0,0.0,6.0
3356,2020-05-01,False,3.0,0.0,16.0,7.0,8.0,0.0,15.0,8.0,0.4375,0.53333336,0.0,1.0666667,0.0,1.0,0.0,0.0
3363,2020-05-01,False,10.0,0.0,0.0,9.0,5.0,0.0,20.0,14.0,0.0,0.7,0.0,0.0,0.0,1.0,0.0,74.0
3364,2020-05-01,False,18.0,2.0,16.0,12.0,23.0,0.33333334,10.0,5.0,0.75,0.5,0.0,1.6,0.16666667,1.0,0.0,3.0
3405,2020-05-01,False,38.0,3.0,20.0,11.0,6.0,0.33333334,14.0,0.0,0.55,0.0,0.0,1.4285715,0.11111111,1.0,-0.625,13.0
3450,2020-05-01,False,77.0,11.0,33.0,74.0,16.0,0.6666667,2.0,0.0,2.2424242,0.0,0.0,16.5,0.060606062,1.0,0.100000024,1.0
3500,2020-05-01,True,4.0,0.0,5.0,32.0,9.0,0.33333334,32.0,12.0,6.4,0.375,0.0,0.15625,0.0,1.0,0.0,77.0
3616,2020-05-01,False,397.0,18.0,165.0,25.0,15.0,0.33333334,27.0,2.0,0.15151516,0.074074075,0.0,6.111111,0.018518519,1.0,1.0,1.0
3627,2020-05-01,False,158.0,16.0,36.0,167.0,14.0,0.0,23.0,14.0,4.638889,0.6086956,0.0,1.5652174,0.0,1.0,1.2857144,1.0
3699,2020-05-01,False,19.0,12.0,8.0,68.0,7.0,0.0,18.0,16.0,8.5,0.8888889,0.0,0.44444445,0.0,1.0,0.0,1.0
3706,2020-05-01,False,16.0,7.0,6.0,91.0,41.0,0.33333334,50.0,21.0,15.166667,0.42,0.0,0.12,0.04761905,1.0,1.3333333,5.0
3708,2020-05-01,False,15.0,4.0,9.0,21.0,6.0,0.0,119.0,8.0,2.3333333,0.067226894,0.0,0.075630255,0.0,1.0,0.33333337,3.0
3751,2020-05-01,False,136.0,12.0,89.0,10.0,14.0,0.33333334,8.0,3.0,0.11235955,0.375,0.0,11.125,0.027777778,1.0,0.09090912,4.0
3794,2020-05-01,False,15.0,6.0,40.0,33.0,6.0,0.33333334,253.0,100.0,0.825,0.3952569,0.0,0.15810277,0.055555556,1.0,-0.3333333,3.0
3826,2020-05-01,False,24.0,8.0,21.0,16.0,28.0,0.0,24.0,2.0,0.7619048,0.083333336,0.0,0.875,0.0,1.0,7.0,6.0
3885,2020-05-01,False,7.0,1.0,14.0,12.0,5.0,0.0,61.0,5.0,0.85714287,0.08196721,0.0,0.22950819,0.0,1.0,0.0,7.0
3920,2020-05-01,False,29.0,13.0,14.0,19.0,2.0,0.33333334,18.0,7.0,1.3571428,0.3888889,0.0,0.7777778,0.025641026,1.0,0.08333337,0.0
3937,2020-05-01,False,59.0,4.0,8.0,13.0,3.0,0.0,3.0,0.0,1.625,0.0,0.0,2.6666667,0.0,1.0,3.0,17.0
3969,2020-05-01,False,83.0,3.0,24.0,38.0,48.0,0.0,55.0,10.0,1.5833334,0.18181819,0.0,0.43636364,0.0,1.0,-0.57142854,22.0
3986,2020-05-01,False,57.0,13.0,4.0,37.0,4.0,0.33333334,54.0,8.0,9.25,0.14814815,0.0,0.074074075,0.025641026,1.0,-0.1875,1.0
3995,2020-05-01,False,57.0,3.0,11.0,12.0,10.0,0.33333334,5.0,0.0,1.0909091,0.0,0.0,2.2,0.11111111,1.0,0.5,19.0
3999,2020-05-01,False,5.0,3.0,5.0,18.0,9.0,1.0,50.0,28.0,3.6,0.56,0.0,0.1,0.33333334,1.0,0.5,2.0
4057,2020-05-01,False,38.0,2.0,3.0,6.0,8.0,0.0,46.0,5.0,2.0,0.10869565,0.0,0.06521739,0.0,1.0,-0.5,9.0
4114,2020-05-01,False,61.0,2.0,21.0,19.0,8.0,0.6666667,12.0,7.0,0.9047619,0.5833333,0.0,1.75,0.33333334,1.0,-0.5,4.0
4121,2020-05-01,False,16.0,2.0,26.0,2.0,7.0,0.6666667,2.0,1.0,0.07692308,0.5,0.0,13.0,0.33333334,1.0,1.0,12.0
4175,2020-05-01,False,23.0,13.0,15.0,37.0,5.0,0.6666667,6.0,0.0,2.4666667,0.0,0.0,2.5,0.051282052,1.0,2.25,5.0
